Date,Temp,Feels_Like,Dew Point (°F),Wind Speed (mph),Wind Gust (mph),Max Daily Gust (mph),Humidity (%),Solar Radiation (W/m^2)
3/30/2023 6:45,47.1,47.1,21.5,1.3,3.4,10.3,36,0.1
3/30/2023 6:40,47.1,47.1,21.5,0.9,2.2,10.3,36,0
3/30/2023 6:35,47.3,47.3,21.7,0.9,1.1,10.3,36,0
3/30/2023 6:30,47.5,47.5,21.2,1.3,2.2,10.3,35,0
3/30/2023 6:25,47.7,47.7,22.1,0.7,2.2,10.3,36,0
3/30/2023 6:20,47.3,47.3,21.1,1.1,2.2,10.3,35,0
3/30/2023 6:15,47.8,47.8,21.5,2.2,2.2,10.3,35,0
3/30/2023 6:10,48.7,48.7,20.9,2.2,3.4,10.3,33,0
3/30/2023 6:05,48.2,47.5,21.2,3.1,3.4,10.3,34,0
3/30/2023 6:00,48.6,48,21.5,3.1,3.4,10.3,34,0
3/30/2023 5:55,48.6,48.6,21.5,0.7,2.2,10.3,34,0
3/30/2023 5:50,48.4,47.7,20.6,3.1,6.9,10.3,33,0
3/30/2023 5:45,48.9,48.9,21.8,0.2,2.2,10.3,34,0
3/30/2023 5:40,49.8,49.8,21.9,1.3,2.2,10.3,33,0
3/30/2023 5:35,50,50,22,5.4,6.9,10.3,33,0
3/30/2023 5:30,49.1,49.1,22,2.2,4.5,10.3,34,0
3/30/2023 5:25,50,50,21.3,3.6,4.5,10.3,32,0
3/30/2023 5:20,50.4,50.4,21.7,3.8,5.8,10.3,32,0
3/30/2023 5:15,48.9,47.4,21.1,4.3,4.5,10.3,33,0
3/30/2023 5:10,49.3,49.3,22.1,1.1,3.4,10.3,34,0
3/30/2023 5:05,49.3,49.3,21.4,1.6,2.2,10.3,33,0
3/30/2023 5:00,49.3,49.3,21.4,2.9,3.4,10.3,33,0
3/30/2023 4:55,49.5,49.5,21.6,2.5,3.4,10.3,33,0
3/30/2023 4:50,49.3,49.3,21.4,0.9,3.4,10.3,33,0
3/30/2023 4:45,48.9,48.9,21.8,0.7,3.4,10.3,34,0
3/30/2023 4:40,47.7,47.7,20.7,1.1,2.2,10.3,34,0
3/30/2023 4:35,46.8,46.8,21.3,0,0,10.3,36,0
3/30/2023 4:30,47.8,47.8,21.5,0,0,10.3,35,0
3/30/2023 4:25,48.9,48.9,22.5,0,0,10.3,35,0
3/30/2023 4:20,50.2,50.2,22.2,0,1.1,10.3,33,0
3/30/2023 4:15,50.5,50.5,21.8,0.9,3.4,10.3,32,0
3/30/2023 4:10,50.5,50.5,21,2,3.4,10.3,31,0
3/30/2023 4:05,50.7,50.7,21.9,0.9,2.2,10.3,32,0
3/30/2023 4:00,51.8,51.8,21.4,1.1,4.5,10.3,30,0
3/30/2023 3:55,52.3,52.3,21.8,2.5,3.4,10.3,30,0
3/30/2023 3:50,52.3,52.3,21,2.2,5.8,10.3,29,0
3/30/2023 3:45,52.7,52.7,21.3,2.2,3.4,10.3,29,0
3/30/2023 3:40,52.9,52.9,20.7,5.1,8.1,10.3,28,0
3/30/2023 3:35,53.6,53.6,20.4,3.6,5.8,10.3,27,0
3/30/2023 3:30,53.8,53.8,20.6,3.8,5.8,10.3,27,0
3/30/2023 3:25,54.1,54.1,20.9,3.8,8.1,10.3,27,0
3/30/2023 3:20,54,54,19.9,5.8,8.1,10.3,26,0
3/30/2023 3:15,54.5,54.5,20.3,4.7,5.8,10.3,26,0
3/30/2023 3:10,54.9,54.9,19.8,4.9,6.9,10.3,25,0
3/30/2023 3:05,54.7,54.7,20.5,2.7,8.1,10.3,26,0
3/30/2023 3:00,55.2,55.2,20.9,3.6,8.1,10.3,26,0
3/30/2023 2:55,55.4,55.4,20.2,5.6,9.2,10.3,25,0
3/30/2023 2:51,55.2,55.2,20,4.3,6.9,10.3,25,0
3/30/2023 2:45,54.7,54.7,20.5,3.6,8.1,10.3,26,0
3/30/2023 2:40,54.9,54.9,20.7,3.4,4.5,10.3,26,0
3/30/2023 2:35,55,55,20.8,5.1,5.8,10.3,26,0
3/30/2023 2:30,54.1,54.1,20.9,2.9,4.5,10.3,27,0
3/30/2023 2:25,54,54,21.6,1.3,2.2,10.3,28,0
3/30/2023 2:20,55,55,21.6,1.6,3.4,10.3,27,0
3/30/2023 2:15,55.8,55.8,21.4,2.2,4.5,10.3,26,0
3/30/2023 2:10,55.4,55.4,21.1,4.3,8.1,10.3,26,0
3/30/2023 2:05,55.6,55.6,22.2,1.8,4.5,10.3,27,0
3/30/2023 2:00,55.6,55.6,22.2,2.5,5.8,10.3,27,0
3/30/2023 1:55,56.1,56.1,21.7,4,5.8,10.3,26,0
3/30/2023 1:50,56.7,56.7,21.3,3.1,5.8,10.3,25,0
3/30/2023 1:45,56.5,56.5,21.1,3.4,8.1,10.3,25,0
3/30/2023 1:40,56.7,56.7,21.3,6,10.3,10.3,25,0
3/30/2023 1:35,57.4,57.4,21.9,4.5,5.8,10.3,25,0
3/30/2023 1:30,57.6,57.6,21.1,4.5,8.1,10.3,24,0
3/30/2023 1:25,57.2,57.2,21.7,3.8,5.8,10.3,25,0
3/30/2023 1:20,57.7,57.7,21.2,3.6,5.8,10.3,24,0
3/30/2023 1:15,58.3,58.3,21.7,5.4,6.9,10.3,24,0
3/30/2023 1:10,57.6,57.6,21.1,3.8,6.9,10.3,24,0
3/30/2023 1:05,57.7,57.7,21.2,4.5,5.8,10.3,24,0
3/30/2023 1:00,57.9,57.9,22.3,2.5,4.5,10.3,25,0
3/30/2023 0:55,57.7,57.7,22.1,2.5,6.9,10.3,25,0
3/30/2023 0:50,57.6,57.6,22,3.1,5.8,10.3,25,0
3/30/2023 0:45,57.9,57.9,21.3,2.2,5.8,10.3,24,0
3/30/2023 0:40,58.3,58.3,22.6,2.9,6.9,10.3,25,0
3/30/2023 0:35,57.7,57.7,22.1,4,6.9,8.1,25,0
3/30/2023 0:30,57.7,57.7,21.2,4,8.1,8.1,24,0
3/30/2023 0:25,56.3,56.3,21.9,2.9,5.8,8.1,26,0
3/30/2023 0:20,52.3,52.3,22.6,3.4,5.8,5.8,31,0
3/30/2023 0:15,51.6,51.6,25.5,0,1.1,2.2,36,0
3/30/2023 0:10,52,52,25.2,1.1,1.1,2.2,35,0
3/30/2023 0:05,52.5,52.5,25,0,1.1,2.2,34,0
3/30/2023 0:00,53.2,53.2,25.6,0,1.1,13.7,34,0
3/29/2023 23:55,53.2,53.2,24.9,1.3,4.5,13.7,33,0
3/29/2023 23:50,53.2,53.2,26.3,2,2.2,13.7,35,0
3/29/2023 23:45,53.2,53.2,25.6,2.2,4.5,13.7,34,0
3/29/2023 23:40,53.1,53.1,25.5,2.2,4.5,13.7,34,0
3/29/2023 23:35,53.4,53.4,25.7,1.6,5.8,13.7,34,0
3/29/2023 23:30,53.6,53.6,25.9,3.1,5.8,13.7,34,0
3/29/2023 23:25,53.2,53.2,25.6,1.8,5.8,13.7,34,0
3/29/2023 23:20,54,54,26.3,2.5,4.5,13.7,34,0
3/29/2023 23:15,55.4,55.4,26,5.6,6.9,13.7,32,0
3/29/2023 23:10,55.6,55.6,25.5,2.5,3.4,13.7,31,0
3/29/2023 23:05,54.3,54.3,25.1,1.8,3.4,13.7,32,0
3/29/2023 23:00,53.2,53.2,25.6,3.6,4.5,13.7,34,0
3/29/2023 22:55,52.3,52.3,26.2,0.9,2.2,13.7,36,0
3/29/2023 22:50,51.6,51.6,26.8,0.7,1.1,13.7,38,0
3/29/2023 22:45,51.4,51.4,26.7,0.9,2.2,13.7,38,0
3/29/2023 22:40,51.8,51.8,27,1.1,1.1,13.7,38,0
3/29/2023 22:35,51.8,51.8,27,1.8,3.4,13.7,38,0
3/29/2023 22:30,52.5,52.5,27,0.9,3.4,13.7,37,0
3/29/2023 22:25,52.3,52.3,26.2,1.3,3.4,13.7,36,0
3/29/2023 22:20,52.5,52.5,27,1.3,2.2,13.7,37,0
3/29/2023 22:15,52.9,52.9,26.7,0.7,3.4,13.7,36,0
3/29/2023 22:10,52.5,52.5,26.3,0.9,4.5,13.7,36,0
3/29/2023 22:05,52.3,52.3,27.5,1.1,3.4,13.7,38,0
3/29/2023 22:00,52.5,52.5,27,1.6,2.2,13.7,37,0
3/29/2023 21:55,53.1,53.1,26.9,1.3,3.4,13.7,36,0
3/29/2023 21:50,53.2,53.2,25.6,1.8,5.8,13.7,34,0
3/29/2023 21:46,53.1,53.1,26.2,2,3.4,13.7,35,0
3/29/2023 21:40,53.2,53.2,26.3,1.3,2.2,13.7,35,0
3/29/2023 21:35,53.1,53.1,26.2,0.9,2.2,13.7,35,0
3/29/2023 21:30,53.6,53.6,26.6,1.1,2.2,13.7,35,0
3/29/2023 21:25,53.8,53.8,26.1,0.7,2.2,13.7,34,0
3/29/2023 21:20,53.6,53.6,26.6,0.9,2.2,13.7,35,0
3/29/2023 21:15,53.4,53.4,26.4,1.1,2.2,13.7,35,0
3/29/2023 21:10,52.9,52.9,26,0.9,1.1,13.7,35,0
3/29/2023 21:05,53.4,53.4,26.4,0.2,2.2,13.7,35,0
3/29/2023 21:00,53.1,53.1,26.9,0.7,2.2,13.7,36,0
3/29/2023 20:55,52,52,25.9,0.2,2.2,13.7,36,0
3/29/2023 20:50,52.3,52.3,28.1,0,2.2,13.7,39,0
3/29/2023 20:45,53.6,53.6,28,0,0,13.7,37,0
3/29/2023 20:40,53.6,53.6,26.6,0.5,2.2,13.7,35,0
3/29/2023 20:35,54,54,25.6,0.5,1.1,13.7,33,0
3/29/2023 20:30,53.1,53.1,25.5,0,0,13.7,34,0
3/29/2023 20:25,53.8,53.8,27.5,0,1.1,13.7,36,0
3/29/2023 20:20,53.8,53.8,25.4,0,0,13.7,33,0
3/29/2023 20:15,54,54,24.8,0,0,13.7,32,0
3/29/2023 20:10,54.5,54.5,25.3,0,0,13.7,32,0
3/29/2023 20:05,55.2,55.2,25.1,0,0,13.7,31,0
3/29/2023 20:00,55.4,55.4,24.5,0,0,13.7,30,0
3/29/2023 19:55,55.6,55.6,26.2,0,0,13.7,32,0
3/29/2023 19:50,56.1,56.1,24.3,0,0,13.7,29,0.1
3/29/2023 19:45,56.5,56.5,24.6,0,1.1,13.7,29,0.3
3/29/2023 19:40,56.3,56.3,24.5,0,0,13.7,29,0.7
3/29/2023 19:35,56.7,56.7,24.8,0,0,13.7,29,1.3
3/29/2023 19:30,57,57,25.1,0,0,13.7,29,3
3/29/2023 19:25,57.9,57.9,25.8,0,0,13.7,29,5.1
3/29/2023 19:20,58.5,58.5,25.5,1.1,1.1,13.7,28,6.9
3/29/2023 19:15,58.6,58.6,24.7,0.9,3.4,13.7,27,10.2
3/29/2023 19:10,58.8,58.8,24.9,1.1,3.4,13.7,27,12.5
3/29/2023 19:05,59,59,25.1,0,1.1,13.7,27,13.2
3/29/2023 19:00,59.4,59.4,24.5,1.3,2.2,13.7,26,15.2
3/29/2023 18:55,60.1,60.1,23.2,0.9,2.2,13.7,24,17.9
3/29/2023 18:50,60.1,60.1,23.2,2.7,3.4,13.7,24,19.8
3/29/2023 18:45,59.7,59.7,22.9,2.2,2.2,13.7,24,28
3/29/2023 18:40,59,59,23.2,0,0,13.7,25,33.7
3/29/2023 18:35,59.5,59.5,24.6,0,0,13.7,26,37.6
3/29/2023 18:30,59.9,59.9,23,0,0,13.7,24,42
3/29/2023 18:25,60.4,60.4,24.4,0,0,13.7,25,47.8
3/29/2023 18:20,60.8,60.8,22.8,0,0,13.7,23,53.7
3/29/2023 18:15,61.2,61.2,24.1,0.5,2.2,13.7,24,60
3/29/2023 18:10,61.3,61.3,24.2,0,1.1,13.7,24,61.7
3/29/2023 18:05,61.5,61.5,24.4,0.2,1.1,13.7,24,70.5
3/29/2023 18:00,61.5,61.5,25.4,0.7,1.1,13.7,25,84.1
3/29/2023 17:55,61.7,61.7,24.5,4,9.2,13.7,24,81
3/29/2023 17:50,62.1,62.1,23.9,2.2,3.4,13.7,23,91.6
3/29/2023 17:45,62.1,62.1,23.9,1.8,3.4,13.7,23,98.5
3/29/2023 17:40,62.2,62.2,22.9,1.8,5.8,13.7,22,92.1
3/29/2023 17:35,62.6,62.6,22.1,5.4,9.2,13.7,21,104.2
3/29/2023 17:30,62.8,62.8,23.4,6.5,10.3,13.7,22,118
3/29/2023 17:25,63.3,63.3,22.7,4.7,6.9,13.7,21,135.9
3/29/2023 17:20,63.5,63.5,24,1.3,4.5,13.7,22,133.7
3/29/2023 17:15,64,64,24.4,1.3,5.8,13.7,22,137.2
3/29/2023 17:10,64.4,64.4,24.7,3.4,8.1,13.7,22,128.3
3/29/2023 17:05,66,66,25,4.5,6.9,13.7,21,144.7
3/29/2023 17:00,65.5,65.5,26.7,2.2,3.4,13.7,23,247.3
3/29/2023 16:55,65.5,65.5,24.5,1.6,4.5,13.7,21,273.2
3/29/2023 16:50,64.6,64.6,23.8,3.4,4.5,13.7,21,241.7
3/29/2023 16:45,64.4,64.4,22.5,2.2,5.8,13.7,20,204.7
3/29/2023 16:41,64,64,26.5,3.8,5.8,13.7,24,261.8
3/29/2023 16:35,65.8,65.8,25.9,3.1,4.5,13.7,22,214.1
3/29/2023 16:30,65.5,65.5,24.5,3.8,5.8,13.7,21,322.9
3/29/2023 16:25,66.2,66.2,26.2,3.1,4.5,13.7,22,366.1
3/29/2023 16:20,65.5,65.5,27.8,1.3,2.2,13.7,24,304.4
3/29/2023 16:15,65.5,65.5,27.8,0.7,2.2,13.7,24,263.1
3/29/2023 16:10,66.4,66.4,27.5,1.8,4.5,13.7,23,323.5
3/29/2023 16:05,67.3,67.3,27.2,3.6,4.5,13.7,22,476.6
3/29/2023 16:00,66,66,29.2,1.3,3.4,13.7,25,555.2
3/29/2023 15:55,66.9,66.9,26.8,2.5,5.8,13.7,22,516.6
3/29/2023 15:50,65.5,65.5,27.8,2.7,4.5,13.7,24,509.9
3/29/2023 15:45,63.5,63.5,25,4.9,13.7,13.7,23,392.6
3/29/2023 15:40,62.1,62.1,25.9,1.1,5.8,11.4,25,243.9
3/29/2023 15:35,61.9,61.9,25.7,2.5,5.8,11.4,25,226.6
3/29/2023 15:30,62.2,62.2,25,4.9,8.1,11.4,24,241.8
3/29/2023 15:25,63,63,26.6,4,5.8,11.4,25,243
3/29/2023 15:20,62.4,62.4,25.1,1.8,3.4,11.4,24,258.4
3/29/2023 15:15,62.2,62.2,25,2.9,6.9,11.4,24,252.4
3/29/2023 15:10,62.6,62.6,26.3,1.3,2.2,11.4,25,305.4
3/29/2023 15:05,62.2,62.2,28.7,0,2.2,11.4,28,237.8
3/29/2023 15:00,61.5,61.5,25.4,0.2,1.1,11.4,25,230.5
3/29/2023 14:55,63.5,63.5,27.1,1.3,4.5,11.4,25,253.2
3/29/2023 14:50,62.8,62.8,26.5,1.3,4.5,11.4,25,512.9
3/29/2023 14:45,61.2,61.2,27.8,0.9,2.2,11.4,28,351.9
3/29/2023 14:40,62.8,62.8,28.3,1.3,2.2,11.4,27,258.7
3/29/2023 14:35,62.8,62.8,27.4,0.9,2.2,11.4,26,292.1
3/29/2023 14:30,62.8,62.8,27.4,1.3,2.2,11.4,26,324.3
3/29/2023 14:25,62.1,62.1,30.3,1.3,2.2,11.4,30,289.6
3/29/2023 14:20,62.1,62.1,27.7,0.2,1.1,11.4,27,505.9
3/29/2023 14:15,61.5,61.5,27.2,0.2,1.1,11.4,27,296.7
3/29/2023 14:10,61.2,61.2,28.7,0.9,2.2,11.4,29,388.8
3/29/2023 14:05,61.7,61.7,30,0,2.2,11.4,30,333.4
3/29/2023 14:00,61.3,61.3,28.8,2.2,3.4,11.4,29,442.9
3/29/2023 13:55,62.1,62.1,30.3,1.6,2.2,11.4,30,432.8
3/29/2023 13:50,60.6,60.6,31.3,0,1.1,11.4,33,376.4
3/29/2023 13:45,60.6,60.6,29.8,2.5,3.4,11.4,31,331.3
3/29/2023 13:40,60.3,60.3,31.1,1.3,2.2,11.4,33,413.6
3/29/2023 13:35,60.4,60.4,29.6,0.9,2.2,11.4,31,300.7
3/29/2023 13:30,61.2,61.2,30.3,0.9,2.2,11.4,31,282.7
3/29/2023 13:25,60.4,60.4,33.3,0,2.2,11.4,36,394.3
3/29/2023 13:20,60.1,60.1,29.4,0.9,1.1,11.4,31,252.4
3/29/2023 13:15,59.9,59.9,28.4,0.7,1.1,11.4,30,309.3
3/29/2023 13:10,59.5,59.5,28.8,1.3,2.2,11.4,31,351.4
3/29/2023 13:05,58.5,58.5,30.2,0.2,2.2,11.4,34,292.3
3/29/2023 13:00,58.5,58.5,28,2.5,3.4,11.4,31,268.5
3/29/2023 12:55,59,59,28.4,0,2.2,11.4,31,255.1
3/29/2023 12:50,58.6,58.6,28.8,1.6,2.2,11.4,32,271.8
3/29/2023 12:45,59.5,59.5,27.2,0,1.1,11.4,29,300.3
3/29/2023 12:40,59.2,59.2,27.8,0,1.1,11.4,30,344.2
3/29/2023 12:35,59.2,59.2,30.1,0.7,2.2,11.4,33,349.9
3/29/2023 12:30,58.1,58.1,29.2,0,0,11.4,33,331.9
3/29/2023 12:25,57.7,57.7,28.1,1.3,2.2,11.4,32,305
3/29/2023 12:20,57.4,57.4,29.3,0.2,2.2,11.4,34,374.7
3/29/2023 12:15,57.4,57.4,29.3,0,0,11.4,34,295.7
3/29/2023 12:10,57.9,57.9,29,0,1.1,11.4,33,257.1
3/29/2023 12:05,58.5,58.5,28,0,0,11.4,31,337.3
3/29/2023 12:00,57.4,57.4,28.5,0,1.1,11.4,33,349.3
3/29/2023 11:55,56.7,56.7,27.2,0,1.1,11.4,32,346.7
3/29/2023 11:50,56.8,56.8,26.5,0.2,1.1,11.4,31,316.5
3/29/2023 11:45,56.7,56.7,32,0,1.1,11.4,39,318.1
3/29/2023 11:40,56.1,56.1,26.7,0.2,1.1,11.4,32,404.2
3/29/2023 11:36,55.9,55.9,26.5,0,2.2,11.4,32,447.1
3/29/2023 11:30,54.7,54.7,28.9,0.2,1.1,11.4,37,321.9
3/29/2023 11:25,53.4,53.4,27.1,0,1.1,11.4,36,398.3
3/29/2023 11:20,54,54,27.7,1.6,3.4,11.4,36,236.3
3/29/2023 11:15,53.8,53.8,27.5,0.2,3.4,11.4,36,328
3/29/2023 11:10,53.8,53.8,26.1,3.8,5.8,11.4,34,358.3
3/29/2023 11:05,52.2,52.2,24.7,3.4,4.5,11.4,34,489.4
3/29/2023 11:00,53.2,53.2,27.6,0.2,3.4,11.4,37,338.5
3/29/2023 10:55,52.3,52.3,25.5,3.4,4.5,11.4,35,348.8
3/29/2023 10:50,52,52,25.2,1.8,3.4,11.4,35,340.2
3/29/2023 10:45,51.3,51.3,25.9,3.4,4.5,11.4,37,318.6
3/29/2023 10:40,50.5,50.5,24.6,1.6,6.9,11.4,36,331.9
3/29/2023 10:35,50.2,50.2,24.3,3.8,5.8,11.4,36,308.3
3/29/2023 10:30,49.6,47.5,24.4,5.4,6.9,11.4,37,336.1
3/29/2023 10:25,50.4,50.4,25.8,3.4,5.8,11.4,38,328.4
3/29/2023 10:20,49.6,48.4,25,4,11.4,11.4,38,458.5
3/29/2023 10:15,49.1,48.3,24.6,3.4,4.5,10.3,38,373.4
3/29/2023 10:10,47.7,46.7,24.6,3.4,8.1,10.3,40,211.9
3/29/2023 10:05,48.4,47,24,4,8.1,10.3,38,302.9
3/29/2023 10:00,47.7,46.6,24.6,3.6,6.9,10.3,40,224.9
3/29/2023 9:55,46.4,44.7,23.4,4,6.9,10.3,40,338.9
3/29/2023 9:50,47.3,46.5,24.2,3.1,5.8,10.3,40,190.7
3/29/2023 9:45,45.7,45.7,23.9,2.2,5.8,10.3,42,147.3
3/29/2023 9:40,44.8,44.8,26.3,0.2,5.8,10.3,48,136.7
3/29/2023 9:35,44.8,43.2,25.3,3.6,10.3,10.3,46,137.9
3/29/2023 9:30,44.6,44.6,26.6,2.2,3.4,3.4,49,186.3
3/29/2023 9:25,43.7,43.7,27.2,0,1.1,3.4,52,185.4
3/29/2023 9:20,42.8,42.8,26.4,0,0,3.4,52,147.2
3/29/2023 9:15,41.5,41.5,27.8,0,0,2.2,58,163.4
3/29/2023 9:10,40.5,40.5,28.1,0,1.1,2.2,61,137.4
3/29/2023 9:05,39.2,39.2,27.3,1.6,2.2,2.2,62,128.4
3/29/2023 9:00,38.1,38.1,27,0,0,2.2,64,103
3/29/2023 8:55,37.6,37.6,29.4,0,0,2.2,72,101.5
3/29/2023 8:50,37,37,27.4,0,0,2.2,68,96.3
3/29/2023 8:45,35.8,35.8,27.7,0,0,2.2,72,145.4
3/29/2023 8:40,35.4,35.4,26.9,0,0,2.2,71,53.1
3/29/2023 8:35,34,34,25.3,0,0,2.2,70,102.3
3/29/2023 8:30,33.1,33.1,25.4,0,0,2.2,73,77.4
3/29/2023 8:25,32.7,32.7,26.3,0,0,2.2,77,43
3/29/2023 8:20,32.7,32.7,26,0,0,2.2,76,47
3/29/2023 8:15,32.4,32.4,26.6,0,0,2.2,79,48.7
3/29/2023 8:10,32,32,26.8,0,0,2.2,81,41.9
3/29/2023 8:05,31.5,31.5,25.8,0,0,2.2,79,47.6
3/29/2023 8:00,30.9,30.9,25.2,0,0,2.2,79,47
3/29/2023 7:55,30.4,30.4,24.4,0,0,2.2,78,38.4
3/29/2023 7:50,29.5,29.5,23.5,0,0,2.2,78,29.3
3/29/2023 7:45,28.6,28.6,24.1,0,0,2.2,83,20.5
3/29/2023 7:40,28.6,28.6,24.1,0,0,2.2,83,14.9
3/29/2023 7:35,28.8,28.8,24.6,0,0,2.2,84,11.5
3/29/2023 7:30,28.6,28.6,24.4,0,0,2.2,84,11.2
3/29/2023 7:25,28.6,28.6,24.7,0,0,2.2,85,10.1
3/29/2023 7:20,28.6,28.6,24.4,0,0,2.2,84,7.1
3/29/2023 7:15,28.6,28.6,24.7,0,0,2.2,85,5.2
3/29/2023 7:10,28.6,28.6,24.7,0,0,2.2,85,3.3
3/29/2023 7:05,28.6,28.6,24.4,0,0,2.2,84,1.9
3/29/2023 7:00,28.9,28.9,24.4,0,0,2.2,83,1.1
3/29/2023 6:55,29.3,29.3,24.5,0,1.1,2.2,82,0.5
3/29/2023 6:50,29.8,29.8,24.7,0,1.1,2.2,81,0.2
3/29/2023 6:45,30,30,24.9,0,0,2.2,81,0.1
3/29/2023 6:40,30.2,30.2,24.8,0.2,1.1,2.2,80,0
3/29/2023 6:35,30.6,30.6,25.2,0,0,2.2,80,0
3/29/2023 6:31,30.7,30.7,25.3,0,0,2.2,80,0
3/29/2023 6:25,30.4,30.4,24.7,0,0,2.2,79,0
3/29/2023 6:20,29.7,29.7,24.6,0,1.1,2.2,81,0
3/29/2023 6:15,29.3,29.3,24.8,0,0,2.2,83,0
3/29/2023 6:10,29.5,29.5,25,0,0,2.2,83,0
3/29/2023 6:05,29.5,29.5,24.4,0,0,2.2,81,0
3/29/2023 6:00,29.5,29.5,24.4,0,0,2.2,81,0
3/29/2023 5:55,29.5,29.5,24.7,0,0,2.2,82,0
3/29/2023 5:50,29.5,29.5,25,0,0,2.2,83,0
3/29/2023 5:45,29.5,29.5,24.7,0,0,2.2,82,0
3/29/2023 5:40,29.5,29.5,24.7,0.5,1.1,2.2,82,0
3/29/2023 5:35,30.7,30.7,25,0,0,1.1,79,0
3/29/2023 5:30,31.3,31.3,24.3,0,0,1.1,75,0
3/29/2023 5:25,31.6,31.6,24.3,0,0,1.1,74,0
3/29/2023 5:20,31.8,31.8,23.2,0,0,1.1,70,0
3/29/2023 5:15,31.3,31.3,23.3,0,0,1.1,72,0
3/29/2023 5:10,30.6,30.6,23.6,0,0,1.1,75,0
3/29/2023 5:05,30.2,30.2,24.8,0,0,1.1,80,0
3/29/2023 5:00,30,30,24.6,0,0,1.1,80,0
3/29/2023 4:55,29.8,29.8,24.4,0,0,1.1,80,0
3/29/2023 4:50,30,30,24,0,0,1.1,78,0
3/29/2023 4:45,29.7,29.7,23.4,0,0,1.1,77,0
3/29/2023 4:40,29.7,29.7,24.6,0,0,1.1,81,0
3/29/2023 4:35,30,30,24.3,0,0,1.1,79,0
3/29/2023 4:30,30.2,30.2,24.5,0,0,1.1,79,0
3/29/2023 4:25,30,30,24,0,0,1.1,78,0
3/29/2023 4:20,30.2,30.2,24.2,0,0,1.1,78,0
3/29/2023 4:15,30,30,24.3,0,0,0,79,0
3/29/2023 4:10,29.8,29.8,23.8,0,0,0,78,0
3/29/2023 4:05,29.8,29.8,23.5,0,0,0,77,0
3/29/2023 4:00,29.8,29.8,23.5,0,0,0,77,0
3/29/2023 3:55,30,30,23.4,0,0,0,76,0
3/29/2023 3:50,30.2,30.2,23.9,0,0,0,77,0
3/29/2023 3:45,30,30,23.4,0,0,0,76,0
3/29/2023 3:40,30.2,30.2,23.6,0,0,0,76,0
3/29/2023 3:35,30,30,23.4,0,0,0,76,0
3/29/2023 3:31,30,30,23.7,0,0,0,77,0
3/29/2023 3:25,30.2,30.2,23.2,0,0,0,75,0
3/29/2023 3:20,30,30,22.7,0,0,0,74,0
3/29/2023 3:15,30,30,23.4,0,0,0,76,0
3/29/2023 3:10,30.4,30.4,22.8,0,0,0,73,0
3/29/2023 3:05,30.7,30.7,23.1,0,0,0,73,0
3/29/2023 3:00,30.7,30.7,22.8,0,0,0,72,0
3/29/2023 2:55,30.4,30.4,23.1,0,0,0,74,0
3/29/2023 2:50,29.5,29.5,22.6,0,0,0,75,0
3/29/2023 2:45,29.1,29.1,22.8,0,0,0,77,0
3/29/2023 2:40,29.3,29.3,22.7,0,0,0,76,0
3/29/2023 2:35,29.3,29.3,22.7,0,0,0,76,0
3/29/2023 2:30,29.5,29.5,22.3,0,0,0,74,0
3/29/2023 2:25,28.8,28.8,22.2,0,0,0,76,0
3/29/2023 2:20,28.4,28.4,22.4,0,0,0,78,0
3/29/2023 2:15,28.9,28.9,22.9,0,0,0,78,0
3/29/2023 2:10,29.1,29.1,22.5,0,0,0,76,0
3/29/2023 2:05,29.5,29.5,22.6,0,0,0,75,0
3/29/2023 2:00,30.2,30.2,22.6,0,0,0,73,0
3/29/2023 1:55,30.2,30.2,22.6,0,0,0,73,0
3/29/2023 1:50,29.7,29.7,22.4,0,0,0,74,0
3/29/2023 1:45,30.2,30.2,22.6,0,0,0,73,0
3/29/2023 1:40,30.4,30.4,22.5,0,0,0,72,0
3/29/2023 1:35,30.4,30.4,22.5,0,0,0,72,0
3/29/2023 1:30,30.4,30.4,22.5,0,0,0,72,0
3/29/2023 1:25,30.2,30.2,22.6,0,0,0,73,0
3/29/2023 1:20,28.9,28.9,21.7,0,0,0,74,0
3/29/2023 1:15,28.2,28.2,21.6,0,0,0,76,0
3/29/2023 1:10,28.2,28.2,21.9,0,0,0,77,0
3/29/2023 1:05,27.7,27.7,21.8,0,0,0,78,0
3/29/2023 1:00,27.5,27.5,21.6,0,0,0,78,0
3/29/2023 0:55,27.3,27.3,21.7,0,0,0,79,0
3/29/2023 0:50,27.3,27.3,21.4,0,0,0,78,0
3/29/2023 0:45,27.7,27.7,21.4,0,0,0,77,0
3/29/2023 0:40,28,28,21.1,0,0,0,75,0
3/29/2023 0:35,28.6,28.6,21.7,0,0,0,75,0
3/29/2023 0:30,28.9,28.9,21.7,0,0,0,74,0
3/29/2023 0:25,28.6,28.6,21.7,0,0,0,75,0
3/29/2023 0:20,28.4,28.4,22.1,0,0,0,77,0
3/29/2023 0:15,29.1,29.1,22.5,0,0,0,76,0
3/29/2023 0:10,30.4,30.4,22.5,0,0,0,72,0
3/29/2023 0:05,31.3,31.3,22.7,0,0,0,70,0
3/29/2023 0:00,31.6,31.6,22.3,0,0,0,68,0
3/28/2023 23:55,31.6,31.6,22.6,0,0,22.8,69,0
3/28/2023 23:50,31.6,31.6,22.6,0,0,22.8,69,0
3/28/2023 23:45,31.8,31.8,22.5,0,0,22.8,68,0
